"name","pos","gp","min","wp48","pop48","wins","pts","reb","ast","to","blk","stl","pf","year","team"
"Andrea Bargnani","FC (5.0)","42","1257","-.032","-4.1","-0.83","21.3","8.5","1.7","2.2","2.0","0.5","3.8",2013,"nyk"
"Beno Udrih","PG (1.0)","31","588",".097","-0.1","1.19","14.1","4.7","9.0","3.4","0.2","1.8","3.8",2013,"nyk"
"Carmelo Anthony","SF (3.4)","77","2982",".134","1.1","8.35","34.0","10.0","3.9","3.2","0.8","1.5","3.6",2013,"nyk"
"Chris Smith","G (2.0)","2","2",".023","-2.4","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2013,"nyk"
"Cole Aldrich","C (5.0)","46","330",".337","7.4","2.32","13.4","18.8","2.0","2.6","4.4","1.2","5.8",2013,"nyk"
"Earl Clark","F (4.0)","9","70",".033","-2.0","0.05","15.8","11.0","1.4","0.7","4.1","0.7","4.1",2013,"nyk"
"Iman Shumpert","SG (2.0)","74","1962",".097","-0.1","3.96","12.1","7.5","3.2","1.9","0.3","2.3","5.1",2013,"nyk"
"Jeremy Tyler","PF (4.0)","41","398",".027","-2.2","0.23","17.6","13.1","1.0","3.1","2.4","0.7","8.4",2013,"nyk"
"J.R. Smith","SG (2.4)","74","2421",".066","-1.0","3.35","21.2","5.9","4.3","2.1","0.4","1.3","3.9",2013,"nyk"
"Kenyon Martin","FC (4.6)","32","633",".099","0.0","1.31","10.4","10.2","3.8","2.0","2.0","1.9","6.4",2013,"nyk"
"Metta World Peace","F (4.0)","29","388","-.057","-4.9","-0.46","17.2","7.3","2.1","2.4","1.0","3.0","5.4",2013,"nyk"
"Pablo Prigioni","PG (1.2)","66","1283",".238","4.3","6.35","9.4","4.8","8.5","2.2","0.1","2.5","4.9",2013,"nyk"
"Raymond Felton","PG (1.0)","65","2017",".094","-0.2","3.94","15.0","4.7","8.7","3.1","0.6","1.9","3.7",2013,"nyk"
"Shannon Brown","SG (2.0)","19","148",".023","-2.4","0.07","13.0","4.9","1.3","3.2","0.0","3.9","3.9",2013,"nyk"
"Tim Hardaway Jr.","SF (3.0)","81","1875",".036","-2.0","1.40","21.1","3.1","1.7","1.2","0.2","1.1","3.7",2013,"nyk"
"Toure' Murry","SG (2.0)","51","373","-.014","-3.5","-0.11","18.0","5.7","6.3","4.4","0.1","2.4","5.9",2013,"nyk"
"Tyson Chandler","C (5.0)","55","1662",".240","4.4","8.30","13.9","15.3","1.7","2.1","1.8","1.0","4.2",2013,"nyk"
"Alexey Shved","PG (1.9)","16","423",".179","2.5","1.57","26.8","8.3","6.5","2.8","0.6","1.7","2.8",2014,"nyk"
"Amare Stoudemire","FC (4.0)","36","865",".121","0.7","2.17","24.0","13.6","2.1","3.5","1.9","1.1","6.2",2014,"nyk"
"Andrea Bargnani","PF (4.0)","29","785","-.067","-5.2","-1.09","26.3","7.8","2.8","2.6","1.7","0.1","3.2",2014,"nyk"
"Carmelo Anthony","F (3.6)","40","1428",".034","-2.0","1.01","32.5","8.9","4.1","3.0","0.6","1.3","2.9",2014,"nyk"
"Cleanthony Early","SF (3.0)","39","647","-.017","-3.6","-0.23","15.6","7.2","2.7","3.0","0.9","1.8","4.2",2014,"nyk"
"Cole Aldrich","C (5.0)","61","976",".186","2.7","3.78","16.6","16.6","3.7","2.9","3.2","1.8","6.0",2014,"nyk"
"Iman Shumpert","GF (3.0)","24","625",".045","-1.7","0.58","17.2","6.2","6.0","3.2","0.2","2.3","5.1",2014,"nyk"
"Jason Smith","C (5.0)","82","1785","-.064","-5.1","-2.37","17.6","8.7","3.8","2.8","1.2","0.9","5.5",2014,"nyk"
"Jose Calderon","PG (1.0)","42","1270",".070","-0.9","1.86","14.4","4.7","7.5","2.8","0.0","1.2","2.9",2014,"nyk"
"J.R. Smith","SG (2.6)","24","619","-.029","-4.0","-0.37","20.2","4.5","6.3","3.5","0.3","1.4","3.4",2014,"nyk"
"Lance Thomas","SF (3.0)","40","1040","-.002","-3.1","-0.05","15.2","5.5","2.3","2.6","0.4","1.2","2.9",2014,"nyk"
"Langston Galloway","SG (2.0)","45","1457",".062","-1.1","1.89","17.6","6.3","4.9","2.0","0.4","1.7","4.2",2014,"nyk"
"Louis Amundson","C (4.8)","41","858",".034","-2.0","0.60","13.9","13.9","3.6","3.2","2.9","1.2","6.4",2014,"nyk"
"Pablo Prigioni","PG (1.0)","43","795",".176","2.4","2.92","12.1","4.8","6.3","2.8","0.1","3.1","3.2",2014,"nyk"
"Quincy Acy","F (3.5)","68","1287",".091","-0.3","2.43","14.8","11.2","2.5","2.2","0.8","1.0","5.5",2014,"nyk"
"Ricky Ledo","SG (2.0)","12","233","-.094","-6.0","-0.46","18.3","7.0","3.7","4.9","0.2","1.2","4.1",2014,"nyk"
"Samuel Dalembert","C (5.0)","32","544",".077","-0.7","0.88","11.3","14.8","2.6","3.4","3.6","1.2","6.2",2014,"nyk"
"Shane Larkin","PG (1.0)","76","1865",".093","-0.2","3.60","12.1","4.5","5.8","2.1","0.2","2.4","3.9",2014,"nyk"
"Tim Hardaway Jr.","SG (2.0)","70","1681","-.030","-4.0","-1.05","23.0","4.5","3.6","2.3","0.4","0.6","3.4",2014,"nyk"
"Travis Wear","PF (4.0)","51","672","-.111","-6.5","-1.55","14.2","7.6","2.9","2.5","0.8","1.1","3.9",2014,"nyk"
"Arron Afflalo","SF (2.8)","71","2371",".048","-1.6","2.38","18.4","5.4","2.9","1.7","0.2","0.5","2.9",2015,"nyk"
"Carmelo Anthony","SF (3.2)","72","2530",".114","0.5","6.01","29.8","10.5","5.7","3.3","0.7","1.2","3.4",2015,"nyk"
"Cleanthony Early","PF (4.0)","17","154","-.217","-9.8","-0.70","9.7","8.1","1.9","2.8","0.9","0.6","5.0",2015,"nyk"
"Derrick Williams","PF (4.0)","80","1435",".036","-2.0","1.07","25.0","9.9","2.5","2.0","0.3","1.0","2.3",2015,"nyk"
"Jerian Grant","SG (2.0)","76","1265",".051","-1.5","1.34","16.2","5.4","6.7","3.3","0.4","1.9","3.7",2015,"nyk"
"Jimmer Fredette","G (2.0)","2","5",".660","17.4","0.07","67.2","0.0","0.0","9.6","0.0","0.0","9.6",2015,"nyk"
"Jose Calderon","PG (1.0)","72","2024",".158","1.8","6.68","12.9","5.4","7.1","2.1","0.2","1.5","3.2",2015,"nyk"
"Kevin Seraphin","FC (4.0)","48","526","-.105","-6.4","-1.16","17.1","11.5","4.3","3.9","3.3","0.7","6.1",2015,"nyk"
"Kristaps Porzingis","FC (4.5)","72","2047",".039","-1.9","1.65","24.1","12.3","2.2","2.8","3.1","1.2","4.8",2015,"nyk"
"Kyle O'Quinn","C (5.0)","65","764",".121","0.7","1.93","19.4","15.7","4.5","3.8","3.1","1.3","6.7",2015,"nyk"
"Lance Thomas","GF (2.0)","59","1313",".049","-1.5","1.35","17.7","4.8","1.9","2.1","0.3","0.8","4.0",2015,"nyk"
"Langston Galloway","PG (1.0)","82","2033",".092","-0.2","3.91","14.8","6.8","4.9","1.4","0.5","1.8","4.2",2015,"nyk"
"Louis Amundson","PF (4.0)","29","204","-.134","-7.2","-0.57","12.2","11.5","2.8","3.5","1.6","1.4","10.4",2015,"nyk"
"Robin Lopez","C (5.0)","82","2219",".165","2.0","7.61","18.2","13.0","2.5","2.9","2.8","0.3","3.9",2015,"nyk"
"Sasha Vujacic","SG (2.0)","61","908",".104","0.2","1.97","15.6","7.9","4.4","2.3","0.3","1.8","4.4",2015,"nyk"
"Thanasis Antetokounmpo","SF (3.0)","2","6",".277","5.5","0.03","48.0","8.0","0.0","0.0","0.0","0.0","16.0",2015,"nyk"
"Brandon Jennings","PG (1.0)","58","1428",".090","-0.3","2.66","16.7","5.1","9.6","3.6","0.2","1.8","2.8",2016,"nyk"
"Carmelo Anthony","SF (3.3)","74","2538",".023","-2.4","1.20","31.4","8.3","4.0","2.9","0.6","1.2","3.7",2016,"nyk"
"Chasson Randle","PG (1.0)","18","225",".043","-1.7","0.20","20.2","6.4","6.0","3.4","0.2","1.3","6.0",2016,"nyk"
"Courtney Lee","SG (1.9)","77","2459",".135","1.1","6.93","16.3","5.1","3.5","1.3","0.4","1.6","2.8",2016,"nyk"
"Derrick Rose","PG (1.0)","64","2082",".057","-1.3","2.48","26.6","5.6","6.5","3.4","0.4","1.0","1.9",2016,"nyk"
"Joakim Noah","C (5.0)","46","1015",".249","4.7","5.27","11.0","18.9","4.9","2.7","1.8","1.4","6.0",2016,"nyk"
"Justin Holiday","SG (2.5)","82","1639",".130","1.0","4.43","18.4","6.6","3.0","1.9","0.9","2.0","3.2",2016,"nyk"
"Kristaps Porzingis","PF (4.7)","66","2164",".006","-2.9","0.26","26.5","10.5","2.2","2.6","2.9","1.0","5.4",2016,"nyk"
"Kyle O'Quinn","PF (4.0)","79","1229",".245","4.5","6.27","19.4","17.1","4.6","3.0","4.1","1.4","6.8",2016,"nyk"
"Lance Thomas","PF (4.0)","46","968","-.057","-4.8","-1.14","13.6","7.2","1.7","1.2","0.2","1.0","4.2",2016,"nyk"
"Marshall Plumlee","C (5.0)","21","170",".107","0.2","0.38","11.3","14.4","2.8","3.4","1.1","1.1","6.5",2016,"nyk"
"Maurice Ndour","PF (4.0)","32","332",".022","-2.4","0.15","14.2","9.4","1.2","2.0","1.0","2.2","4.3",2016,"nyk"
"Mindaugas Kuzminskas","SF (3.0)","68","1016",".081","-0.6","1.71","20.1","6.0","3.3","2.4","0.5","1.4","3.7",2016,"nyk"
"Ron Baker","SG (2.0)","52","857",".023","-2.4","0.41","12.0","5.5","6.0","3.1","0.4","1.9","4.1",2016,"nyk"
"Sasha Vujacic","SG (3.0)","42","408",".008","-2.8","0.07","14.6","6.6","6.1","1.9","0.2","1.6","4.5",2016,"nyk"
"Willy Hernangomez","C (5.0)","72","1325",".199","3.1","5.50","21.3","18.1","3.5","3.7","1.3","1.4","5.4",2016,"nyk"
"Courtney Lee","SF (2.0)","76","2310",".121","0.7","5.82","19.0","4.7","3.7","1.7","0.4","1.7","2.3",2017,"nyk"
"Damyean Dotson","SF (2.5)","44","474",".102","0.1","1.01","18.4","8.5","3.1","1.7","0.2","1.2","3.4",2017,"nyk"
"Doug McDermott","SF (3.0)","55","1172",".077","-0.7","1.89","16.2","5.5","2.0","1.4","0.5","0.4","3.0",2017,"nyk"
"Emmanuel Mudiay","PG (1.0)","22","493","-.079","-5.5","-0.81","18.9","5.6","8.3","4.0","0.7","1.9","3.2",2017,"nyk"
"Enes Kanter","C (5.0)","71","1830",".326","7.1","12.44","26.2","20.5","2.8","3.2","1.0","0.9","4.9",2017,"nyk"
"Frank Ntilikina","SG (1.7)","78","1706","-.036","-4.2","-1.29","13.0","5.0","7.0","3.7","0.5","1.9","5.1",2017,"nyk"
"Isaiah Hicks","PF (4.0)","18","240","-.177","-8.6","-0.88","16.0","8.2","3.2","3.2","0.8","0.4","9.0",2017,"nyk"
"Jarrett Jack","PG (1.0)","62","1548",".076","-0.7","2.46","14.4","5.9","10.8","3.6","0.1","1.1","3.0",2017,"nyk"
"Joakim Noah","FC (4.0)","7","40",".194","2.9","0.16","14.4","16.8","4.8","4.8","2.4","2.4","6.0",2017,"nyk"
"Kristaps Porzingis","FC (4.3)","48","1553","-.023","-3.8","-0.75","33.6","9.8","1.8","2.9","3.6","1.1","4.4",2017,"nyk"
"Kyle O'Quinn","C (5.0)","77","1387",".261","5.0","7.55","19.0","16.3","5.5","3.5","3.4","1.2","6.6",2017,"nyk"
"Lance Thomas","PF (3.5)","73","1353","-.008","-3.3","-0.21","10.6","6.2","1.6","1.4","0.5","1.1","4.8",2017,"nyk"
"Luke Kornet","PF (4.0)","20","326",".016","-2.6","0.11","19.7","9.4","3.8","1.8","2.4","0.9","4.1",2017,"nyk"
"Michael Beasley","PF (4.0)","74","1653",".015","-2.6","0.50","28.3","12.0","3.6","4.2","1.2","1.0","4.2",2017,"nyk"
"Mindaugas Kuzminskas","F (3.0)","1","2","-1.816","-59.6","-0.08","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2017,"nyk"
"Ramon Sessions","PG (1.0)","13","167","-.118","-6.7","-0.41","13.8","5.2","7.8","4.3","0.3","2.0","4.0",2017,"nyk"
"Ron Baker","G (1.0)","29","385",".106","0.2","0.85","8.9","3.7","5.9","2.2","0.7","3.2","4.1",2017,"nyk"
"Tim Hardaway Jr.","SF (3.0)","57","1885",".050","-1.5","1.96","25.4","5.7","3.9","2.3","0.3","1.6","3.1",2017,"nyk"
"Trey Burke","PG (1.0)","36","785",".155","1.7","2.54","28.2","4.3","10.4","2.6","0.2","1.5","2.6",2017,"nyk"
"Troy Williams","GF (2.0)","17","290",".207","3.3","1.25","21.2","9.8","2.5","3.0","0.7","3.1","5.3",2017,"nyk"
"Willy Hernangomez","C (5.0)","26","233",".101","0.1","0.49","22.9","13.8","4.3","5.4","1.4","1.6","6.6",2017,"nyk"
"Allonzo Trier","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Courtney Lee","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Damyean Dotson","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Emmanuel Mudiay","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Enes Kanter","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Frank Ntilikina","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Isaiah Hicks","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Joakim Noah","FC (4.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"John Jenkins","GF (2.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Kadeem Allen","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Kevin Knox","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Kristaps Porzingis","FC (4.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Lance Thomas","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Luke Kornet","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Mario Hezonja","SF (3.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Mitchell Robinson","C (5.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Noah Vonleh","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Paul Watson","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Phillip Carr","PF (4.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Ron Baker","G (1.5)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Tim Hardaway Jr.","SG (2.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Trey Burke","PG (1.0)","0","0","0","0.0","0.00","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2018,"nyk"
"Arnett Moultrie","PF (4.0)","47","544",".236","4.2","2.67","15.4","12.8","0.9","1.7","0.9","1.5","3.8",2012,"phi"
"Charles Jenkins","PG (1.0)","12","150",".050","-1.5","0.16","9.6","3.5","5.1","0.6","0.3","1.9","1.3",2012,"phi"
"Damien Wilkins","SG (2.0)","61","1098",".093","-0.2","2.13","17.0","4.6","4.0","2.1","0.8","1.6","4.3",2012,"phi"
"Dorell Wright","SF (3.2)","79","1783",".175","2.4","6.51","19.6","8.1","4.0","1.7","0.9","1.7","2.6",2012,"phi"
"Evan Turner","SF (2.9)","82","2898",".057","-1.3","3.45","18.1","8.6","5.9","3.1","0.3","1.2","3.3",2012,"phi"
"Jason Richardson","SG (2.0)","33","939",".098","-0.0","1.92","17.7","6.5","2.6","1.3","0.8","2.0","2.9",2012,"phi"
"Jeremy Pargo","SG (1.9)","14","210","-.037","-4.2","-0.16","15.8","3.9","6.4","3.0","0.0","0.2","3.2",2012,"phi"
"Jrue Holiday","PG (1.0)","78","2924",".088","-0.4","5.34","22.7","5.4","10.3","4.8","0.5","2.0","2.8",2012,"phi"
"Justin Holiday","F (4.0)","9","143","-.169","-8.3","-0.50","14.1","4.7","5.0","3.0","2.0","1.0","2.3",2012,"phi"
"Kwame Brown","C (5.0)","22","269",".102","0.1","0.57","7.3","13.2","1.6","1.4","1.8","1.1","6.6",2012,"phi"
"Lavoy Allen","C (4.9)","79","1668",".052","-1.5","1.80","13.1","11.4","2.1","1.6","1.6","0.7","5.2",2012,"phi"
"Maalik Wayns","PG (1.0)","21","164","-.357","-14.2","-1.22","16.4","1.5","5.9","3.8","0.0","0.9","5.3",2012,"phi"
"Nick Young","SG (2.0)","59","1414",".052","-1.5","1.54","21.3","4.4","2.9","1.7","0.5","1.2","2.9",2012,"phi"
"Royal Ivey","PG (1.0)","53","702",".074","-0.8","1.08","11.6","3.9","2.2","1.4","0.2","1.6","5.0",2012,"phi"
"Shelvin Mack","SG (2.0)","4","7","-.490","-18.3","-0.07","13.7","0.0","6.9","13.7","0.0","0.0","6.9",2012,"phi"
"Spencer Hawes","C (5.0)","82","2229",".074","-0.8","3.43","19.5","12.7","3.9","2.8","2.4","0.5","5.0",2012,"phi"
"Thaddeus Young","PF (4.0)","76","2629",".133","1.1","7.29","20.6","10.4","2.3","1.6","1.0","2.4","3.5",2012,"phi"
"Adonis Thomas","SF (4.0)","2","13","-.253","-10.9","-0.07","25.8","0.0","3.7","3.7","0.0","0.0","14.8",2013,"phi"
"Arnett Moultrie","PF (4.0)","12","187","-.042","-4.4","-0.16","9.2","9.0","0.5","1.8","1.0","2.1","5.6",2013,"phi"
"Brandon Davies","PF (4.0)","51","575","-.075","-5.4","-0.90","12.0","9.1","2.3","2.9","0.7","2.0","7.7",2013,"phi"
"Byron Mullens","C (5.0)","18","247",".067","-1.0","0.34","23.7","11.7","1.6","2.7","1.6","1.7","6.0",2013,"phi"
"Daniel Orton","C (5.0)","22","251",".041","-1.8","0.21","12.4","11.7","2.9","3.4","3.1","1.1","7.3",2013,"phi"
"Darius Johnson-Odom","SG (1.0)","3","15","-1.036","-35.3","-0.32","0.0","6.4","3.2","6.4","0.0","3.2","9.6",2013,"phi"
"Darius Morris","G (1.0)","12","193","-.006","-3.3","-0.02","20.6","3.2","7.7","4.7","0.0","2.0","5.2",2013,"phi"
"Dewayne Dedmon","C (5.0)","11","150",".026","-2.3","0.08","11.8","15.7","1.0","2.9","2.9","0.0","9.0",2013,"phi"
"Elliot Williams","SG (1.0)","67","1157","-.013","-3.5","-0.31","16.8","5.4","3.0","2.8","0.1","1.5","5.2",2013,"phi"
"Eric Maynor","PG (1.0)","8","112","-.011","-3.4","-0.03","12.9","6.4","5.1","5.1","0.9","1.7","1.7",2013,"phi"
"Evan Turner","SF (3.0)","54","1886","0","-3.1","-0.01","23.9","8.2","5.0","3.9","0.1","1.4","3.7",2013,"phi"
"Henry Sims","C (5.0)","26","707",".135","1.1","1.98","20.8","12.3","3.2","2.2","0.9","1.6","5.7",2013,"phi"
"Hollis Thompson","SF (2.7)","77","1742",".123","0.7","4.45","12.7","6.8","2.0","1.7","0.3","1.5","4.0",2013,"phi"
"James Anderson","SG (2.0)","80","2309",".075","-0.7","3.62","16.8","6.2","3.1","2.2","0.6","1.5","3.2",2013,"phi"
"James Nunnally","SF (3.0)","9","111","-.017","-3.6","-0.04","11.2","4.8","2.6","1.3","0.4","2.2","3.9",2013,"phi"
"Jarvis Varnado","F (4.0)","23","337",".095","-0.1","0.66","14.1","9.0","1.9","1.4","4.1","1.4","8.7",2013,"phi"
"Lavoy Allen","C (4.5)","51","960",".073","-0.8","1.46","13.2","13.8","3.2","2.0","1.4","1.1","5.8",2013,"phi"
"Lorenzo Brown","PG (1.0)","26","224","-.079","-5.6","-0.37","13.7","6.0","8.8","3.4","0.6","2.8","4.1",2013,"phi"
"Michael Carter-Williams","PG (1.0)","70","2414",".070","-0.9","3.54","23.2","8.7","8.8","4.9","0.9","2.6","4.2",2013,"phi"
"Spencer Hawes","C (5.0)","53","1666",".086","-0.4","2.98","19.8","13.0","5.1","3.4","1.9","0.9","4.4",2013,"phi"
"Thaddeus Young","PF (4.0)","79","2718","-.007","-3.3","-0.40","25.0","8.4","3.2","2.9","0.6","2.9","3.8",2013,"phi"
"Tony Wroten","SG (1.6)","72","1765","-.056","-4.8","-2.07","25.5","6.2","5.9","5.5","0.4","2.1","4.1",2013,"phi"
"Alexey Shved","G (1.0)","17","285",".111","0.4","0.66","28.5","3.7","7.7","3.0","0.2","2.4","3.5",2014,"phi"
"Brandon Davies","PF (4.0)","20","379","-.044","-4.4","-0.35","16.0","9.2","3.5","3.2","0.5","2.2","6.8",2014,"phi"
"Chris Johnson","F (4.0)","9","187","-.164","-8.2","-0.64","13.9","6.7","0.8","2.3","1.3","2.3","4.9",2014,"phi"
"Drew Gordon","PF (4.0)","9","71","-.149","-7.7","-0.22","11.5","12.2","1.4","5.4","0.0","0.7","4.7",2014,"phi"
"Furkan Aldemir","C (4.4)","41","540",".195","3.0","2.20","8.3","15.6","2.5","1.5","1.4","1.5","8.5",2014,"phi"
"Glenn Robinson III","SF (3.0)","10","153",".071","-0.9","0.23","13.8","7.8","2.5","2.5","0.3","0.9","3.1",2014,"phi"
"Henry Sims","C (5.0)","73","1399",".039","-1.9","1.13","20.1","12.3","2.7","3.4","1.0","1.3","4.6",2014,"phi"
"Hollis Thompson","SG (2.0)","71","1776",".094","-0.2","3.46","16.9","5.4","2.3","1.8","0.7","1.5","3.8",2014,"phi"
"Isaiah Canaan","PG (1.0)","22","569","-.007","-3.3","-0.08","23.5","4.6","5.8","3.3","0.3","1.3","4.6",2014,"phi"
"Ishmael Smith","G (1.0)","25","677","-.045","-4.5","-0.63","21.3","5.2","10.8","4.9","0.4","2.3","2.7",2014,"phi"
"JaKarr Sampson","SG (2.5)","74","1131",".027","-2.2","0.63","16.4","6.9","3.3","3.2","1.1","1.6","5.7",2014,"phi"
"Jason Richardson","GF (3.0)","19","416",".036","-1.9","0.31","19.8","7.6","4.4","1.8","0.3","1.5","3.2",2014,"phi"
"JaVale McGee","C (5.0)","6","61","-.104","-6.3","-0.13","14.2","10.2","1.6","3.9","0.8","0.0","1.6",2014,"phi"
"Jerami Grant","SF (3.3)","65","1377",".004","-3.0","0.12","14.3","6.9","2.8","3.0","2.4","1.4","5.0",2014,"phi"
"K.J. McDaniels","SG (2.0)","52","1319",".058","-1.3","1.59","17.3","7.1","2.5","3.8","2.5","1.6","4.4",2014,"phi"
"Larry Drew II","PG (1.0)","12","219","-.110","-6.5","-0.50","10.1","3.3","9.9","5.5","0.0","1.3","2.8",2014,"phi"
"Luc Richard Mbah a Moute","SF (3.0)","67","1916",".076","-0.7","3.04","16.5","8.2","2.7","2.5","0.5","2.0","2.6",2014,"phi"
"Malcolm Lee","SG (2.0)","1","2","-.872","-30.2","-0.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0",2014,"phi"
"Malcolm Thomas","F (4.0)","17","194",".031","-2.1","0.13","11.1","13.9","1.7","3.2","0.2","0.7","4.2",2014,"phi"
"Michael Carter-Williams","PG (1.0)","41","1391","-.011","-3.4","-0.32","21.2","8.8","10.4","6.0","0.6","2.1","3.6",2014,"phi"
"Nerlens Noel","C (5.0)","75","2311",".123","0.7","5.90","15.5","12.7","2.7","3.0","2.9","2.8","4.3",2014,"phi"
"Robert Covington","PF (4.0)","70","1956","-.004","-3.2","-0.15","23.1","7.8","2.6","3.1","0.8","2.4","4.6",2014,"phi"
"Thomas Robinson","PF (4.0)","22","407",".188","2.8","1.59","22.8","20.0","2.8","3.1","1.1","1.9","5.9",2014,"phi"
"Tim Frazier","PG (1.0)","6","171","-.070","-5.3","-0.25","9.5","5.3","12.1","5.1","0.0","1.7","4.5",2014,"phi"
"Tony Wroten","G (1.3)","30","895","-.045","-4.5","-0.83","27.2","4.6","8.4","6.1","0.4","2.6","3.9",2014,"phi"
"Carl Landry","PF (4.0)","36","569",".146","1.5","1.74","29.6","12.3","2.7","1.9","0.8","1.0","5.8",2015,"phi"
"Christian Wood","FC (4.0)","17","145",".093","-0.2","0.28","20.2","12.6","1.0","0.7","2.3","1.7","3.6",2015,"phi"
"Elton Brand","FC (4.0)","17","225","-.011","-3.4","-0.05","14.9","13.4","3.8","2.3","1.7","1.9","6.8",2015,"phi"
"Hollis Thompson","SF (3.0)","77","2154",".029","-2.2","1.30","16.9","6.1","2.2","1.7","0.5","0.8","4.2",2015,"phi"
"Isaiah Canaan","SG (2.0)","77","1966",".015","-2.6","0.63","20.7","4.2","3.3","2.2","0.3","1.4","3.2",2015,"phi"
"Ishmael Smith","PG (1.0)","50","1622",".009","-2.8","0.31","21.7","6.3","10.3","3.8","0.5","1.9","2.8",2015,"phi"
"Jahlil Okafor","C (5.0)","53","1591","-.041","-4.4","-1.36","28.0","11.3","2.0","3.7","1.8","0.7","4.2",2015,"phi"
"JaKarr Sampson","SG (2.8)","47","691","-.032","-4.1","-0.47","16.7","9.0","2.1","3.5","1.1","0.8","6.3",2015,"phi"
"Jerami Grant","PF (4.0)","77","2066","-.024","-3.8","-1.03","17.4","8.4","3.1","2.6","3.0","1.3","5.0",2015,"phi"
"Kendall Marshall","PG (1.0)","30","400","-.093","-6.0","-0.78","13.3","3.4","8.8","5.2","0.2","1.9","3.6",2015,"phi"
"Nerlens Noel","C (5.0)","67","1965",".119","0.6","4.85","18.2","13.2","3.0","3.9","2.4","2.9","4.7",2015,"phi"
"Nik Stauskas","SG (2.0)","73","1809",".024","-2.3","0.91","16.4","4.9","3.7","2.5","0.5","1.2","3.1",2015,"phi"
"Phil Pressey","PG (1.0)","14","170",".018","-2.5","0.06","15.5","6.5","13.0","5.4","0.3","3.1","4.0",2015,"phi"
"Richaun Holmes","C (4.6)","51","702",".059","-1.2","0.87","19.6","9.2","2.3","2.2","2.7","1.3","6.3",2015,"phi"
"Robert Covington","SF (3.3)","67","1903",".056","-1.3","2.22","21.6","10.6","2.4","3.6","1.0","2.6","5.9",2015,"phi"
"Sonny Weems","SG (2.0)","7","78","-.152","-7.8","-0.25","10.5","7.4","1.2","2.5","0.0","0.0","4.3",2015,"phi"
"T.J. McConnell","PG (1.0)","81","1606",".165","2.0","5.52","14.7","7.5","11.0","4.2","0.3","2.8","3.4",2015,"phi"
"Tony Wroten","G (1.0)","8","144","-.403","-15.6","-1.21","22.3","7.0","6.7","9.7","0.0","1.0","3.7",2015,"phi"
"Alex Poythress","SF (3.0)","6","157",".152","1.6","0.50","19.6","8.6","1.5","0.9","0.3","0.9","4.3",2016,"phi"
"Chasson Randle","G (1.0)","8","74",".146","1.5","0.22","27.3","3.2","3.9","1.9","0.6","1.9","7.1",2016,"phi"
"Dario Saric","PF (4.0)","81","2129","-.054","-4.8","-2.42","23.4","11.6","4.1","4.2","0.7","1.3","3.7",2016,"phi"
